"","x"
"847","@CrochetGauche_ @NesT_HDJ ah mon gars je connais <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> mais tout le monde l'utilise <ed><U+00A0><U+00BD><ed><U+00B8><U+00AB>"
"848","RT @Infographic_ksa: Téhéran provoque le peuple ahwazien en violant leurs femmes et les torturer à mort.

#no2rohani 
#IranElections2016 ht…"
"849","@Inoxtag Toute l'info des paiements est sur le site toujours <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>"
"850","Pour le camp NaNo, je vais écrire, corriger, et auto-publier une novella. Dans le même mois. Voilà."
"851","RT @opt_orientation: Le saviez-vous ? L'agriculture c'est plus de 90 métiers <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>
#sia2016 @ Salon de l'Agriculture Paris https://t.co/GLBI4LF…"
"852","RT @Infographic_ksa: Téhéran provoque le peuple ahwazien en violant leurs femmes et les torturer à mort.

#no2rohani 
#IranElections2016 ht…"
"853","Nos conseillers #CIRFA @Armee_de_lair à #FORUMemploi de #CHELLES le 8 mars + d'infos sur https://t.co/zLTaJB0AsF ! https://t.co/yXURVSUXKt"
"854","@jccambadelis si le FN fait les poubelles de l extrême droite et vous c est peut être les égouts de Paris ? Fermer la au lieu de dire ça"
"855","Foot - FIFA - Le salaire de Blatter connu fin mars https://t.co/w0r1qTlVga"
"856","@kendallrpgivl_ je le pense aussi"
"857","Quand tout le monde sur le TS crie ""OH PUTAIN IL NEIGE"" et là c'est la solitude"
"858","Le navion à hélice ça fait beaucoup de bruit dans les noreilles.
#pointbruit"
"859","RT @fabricepelosi: ALERTE MÉTÉO : RISQUE D'AVALANCHE À 5/5 À MONTMARTRE. ÉVITEZ LE HORS PISTE."
"860","RT @AlbrtChlo: La météo elle a intérêt de changer d'ici mercredi moi je vous le dis !"
"861","RT @BBN_006: Il y a ceux qui te font le rappel pour que tu progresse. Et ceux qui le font pour te rabaisser publiquement et montrer ton err…"
"862","@azertiing Merci pour le screen, je t'invites la prochaine fois à le faire via le forum de RelaxCube ^^ #Daweed"
"863","Raye NEIL le parieur fou :p"
"864","RT @claudepeze: Chaque année le parisien redécouvre:
- la neige
- le ciel bleu (rare)
- le mois d'août et ses rues vides
- les pics de poll…"
"865","RT @Maude_Official: <U+2744><U+FE0F><U+2744><U+FE0F><U+2744><U+FE0F> Le temps est vraiment fou. <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>"
"866","RT @Slatefr: Le premier roman du juge Marc Trévidic est une grosse déception: il est laborieux et poussif https://t.co/IhyBo3i3cx (par @Ari…"
"867","@nantesfr @produitenbzh Faites gagner un concept #breton au concours de la restauration rapide! Likez le logo sur https://t.co/0As2l75i1r"
"868","RT @iwantfr: faire le tour du monde <ed><U+00A0><U+00BC><ed><U+00BC><U+008E>"
"869","RT @lemondefr: VIDEO - Mario Vargas Llosa : Donald Trump est un « clown démagogique et raciste » https://t.co/ANF20KwWzH https://t.co/bIOU5…"
"870","RT @JVCom: BREAKING NEWS : cette averse de neige aura duré aussi longtemps que le Pokémon Direct"
"871","@BenekeTm Ne prenez pas le risque de sortir dehors, la neige pourrait revenir à tout moment."
"872","RT @Oumeymux: Quel est le but de votre relation si à la fin ya pas de mariage ?"
"873","Le Journal du Geek : Lëkki relance la Playstation à 140€ #JeuxVideo #Rétro https://t.co/9aCrneuiwP"
"874","@Izouille20 bien sûr, Le mépris de J-L Godard :)"
"875","RT @Abdelkarter: La neige c'est pour vous faire oublier la loi El Khomri sachez-le c'est un coup de @manuelvalls."
"876","tout est beau
tout est rose
tant que je l’impose
dis moi qui est le plus beau
allez allez allez"
"877","RT @TrucsdeNana: On a trouvé l'accessoire pour se mettre du vernis facilement ! L'indispensable du printemps : LE TWEEXY #TrucsDeNana https…"
"878","Le non respect mdr #lrt"
"879","RT @GenewsOfficial: Comme on vous le disait il y à quelques jours, la Keynote d'Apple avance à grand pas, et c'est une toute nouvelle... ht…"
"880","RT @LauryneD__12: J'sais pas si c'est le bon j'veux pas qu'il touche mon cœur de trop près <ed><U+00A0><U+00BC><ed><U+00BE><U+00A7>"
"881","RT @BlagueEs: Mon bac il va peut-être tomber du ciel, comme le résidu de Solow... #BAC2016 #blaguedeES"
"882","pour une fois presque toute la classe est venue pour le cours de culture !
*30min later*
sauf le prof"
"883","RT @Infographic_ksa: Téhéran provoque le peuple ahwazien en violant leurs femmes et les torturer à mort.

#no2rohani 
#IranElections2016 ht…"
"884","RT @SeriesUpdatesFR: #VIDEO #Shadowhunters Le cast récemment : https://t.co/ncMCP9DeEz"
"885","Un quiz pour @HappinessFC hier, le match Granville-OM demain, la #SMCFanZone vendredi pour #SMCASM = c'est la semaine foot de ma vie."
"886","RT @Infographic_ksa: Téhéran provoque le peuple ahwazien en violant leurs femmes et les torturer à mort.

#no2rohani 
#IranElections2016 ht…"
"887","RT @maryambajji: J'espère le 05×20 il va être trop bien"
"888","RT @NousLesFiIIes: quand on ira en cours le matin avec du soleil en manche courte et petite veste ça sera la meilleure période"
"889","LA VIDEO. Il y a 60 ans, le royaume chérifien officialisait son indépendance https://t.co/xhA5wYQy0U  via @GeopolisFTV @faligbadamassi"
"890","LA VIDEO. Il y a 60 ans, le royaume chérifien officialisait son indépendance https://t.co/PlAcBcpPmK  via @GeopolisFTV @faligbadamassi"
"891","@RhonaPoulainque perso je trouve le poisson rigolo"
"892","RT @fabricepelosi: ALERTE MÉTÉO : RISQUE D'AVALANCHE À 5/5 À MONTMARTRE. ÉVITEZ LE HORS PISTE."
"893","trop hate d'aller à Orleans le 26 Mars"
"894","Le responsable de la neige sur Paris : 

Un certain Toshiro Hitsugaya. https://t.co/9qlLl28DKr"
"895","les 6 premiers Marchés Fermiers de l'année ...

le prochain étant le 26 mars à Rochefort https://t.co/IJ1N8EL5Ns"
"896","RT @francebleuDA: .@RoyalSegolene : l'interdiction d'exploiter #gazdeschiste bientôt inscrite au code minier https://t.co/Ofa8Rkn7dS https:…"
"897","RT @m_i_l_a_n_e: Jul ça se voit qu'il a pas le temps pour l'ortographe il est plus occupé pour ses 4 ou 5 albums pour l'année https://t.co/…"
"898","RT @DansLaMusette: Le Tour du Qatar s'est dit ""intéressé"" à l'idée d'acheter des pavés et de la pluie pour ""pimenter"" sa prochaine édition.…"
"899","RT @Srhalg__: Le temps il est vraiment bipolaire un coup y'a du soleil un coup il neige"
"900","#PetitJavaisPeur de regarder sous le lit bc je croyais y'avait un monstre"
"901","RT @chaa_cltt: le premier qui tombe amoureux a perdu"
"902","RT @nerdirty: J'aime pas la neige nique j'suis un nègre j'aime la chaleur et le soleil putain"
"903","@kuttiexx ""L'eau, la terre, le feu, l'air, un jour, ces 4 éléments vivait en harmonie"""
"904","Le ciel s'éclaircit au moment où le CD s'arrête #magie"
"905","Mendy il a raison mdr déjà le match contre Bilbao &gt;&gt;&gt;&gt;&gt; tous les matchs de la saison dernière avec Bielsa"
"906","RT @98_megane: @NRJhitmusiconly svp vous êtes ma seule seule chance de le voir <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+009C> #JustinBieberAvecNRJ"
"907","RT @Ytbgasp: De la neige à Paris en mars alors qu'il faisais 13 degrés le 24 décembre. Vas falloir m'expliquer"
"908","Félicitations à Nathalie qui remporte les 2 places du jeu-concours proposé par la mairie du @PoiresurVie ! https://t.co/l2FuXHjjYW"
"909","RT @Lisa_lc_tweets: @SoazigBCH le 2 avril"
"910","RT @bellabona1: URGENT ! Christophe Barbier est malade ! Il a dit du bien de Nicolas Sarkozy ce matin..... Le répétera-t-il ?... A suivre !"
"911","RT @cinefriends: #Concours Follow+RT pour tenter de gagner le #DVD de #JeMeSuisFaitToutPetit avec Vanessa Paradis https://t.co/A7OJfP7WGV"
"912","RT @bertrandhadet: Toute le monde regarde la neige, je crois que c'est le moment de faire passer la #LoiTravail."
"913","RT @Infographic_ksa: Téhéran provoque le peuple ahwazien en violant leurs femmes et les torturer à mort.

#no2rohani 
#IranElections2016 ht…"
"914","RT @P93manu: Booba il a juste dit ""Vivement l'été pourvu qu'il neige"" il a déréglé le climat."
"915","Parcourir le monde et voir ce que la vie propose,
Vivre au grand air et marcher dans les champs de rose"
"916","RT @HSurimi: Pour cette fille que j'aime fort, s'il vous plait RT pour ma meilleure elle n'a jamais pu le rencontrer ni le voir #JustinBieb…"
"917","RT @DeboSoLau: Deja la majorité des viols ont lieu dans le cadre familial ou scolaire. Le mythe du viol dans la ruelle sombre c'est une min…"
"918","RT @claudepeze: C'est bien que la neige tombe tôt à Paris, ça laisse le temps à TF1 et France 2 de préparer un sujet de 20 minutes pour le …"
"919","RT @EurovisionF2: Amir vient de dévoiler le clip J'ai Cherché, et il déchire ! https://t.co/T2vORwES9j via melty_fr #eurovision !!"
"920","Il neige chez tout le monde sauf chez moi <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+0094>"
"921","RT @kwesmat: ""Pour 1 Français sur 4, le viol excusable si la fille est habillée sexy""

Pareil pour le cannibalisme si la victime sent le Ki…"
"922","RT @IsrafilElRafa: «S’ils me tuent, j’irai avec le Christ»  prince musulman koweïtien converti au christianisme
https://t.co/iYyF7Ziewp htt…"
"923","RT @Infographic_ksa: Téhéran provoque le peuple ahwazien en violant leurs femmes et les torturer à mort.

#no2rohani 
#IranElections2016 ht…"
"924","@PeKaNo_ Même le meuilleure joueur Epicube ne tient pas le niveaux de Kohi/Badlion , sinon tu as des pseudos ?"
"925","@ChildrenDayW @tulotta on court tous après le temps c'est bien le problème !!"
"926","@_FatouD il neige dans le 93?"
"927","@ZeNiirKa je suis le manager"
"928","RT @ldeborah1: Le pèrecent c'était dingue ! Il y avait une ambiance de folie ! <ed><U+00A0><U+00BD><ed><U+00B8><U+008F><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089>"
"929","@Ambrine_B Et nous le soleil..."
"930","RT @ActuFoot_: Alexandre Lacazette ne s'est pas entrainé aujourd'hui suite à une douleur au genou, selon Le Progrès. https://t.co/23wQaV7OUb"
"931","RT @P93manu: Booba il a juste dit ""Vivement l'été pourvu qu'il neige"" il a déréglé le climat."
"932","Je viens de muter le mot neige de Tweetdeck.
Vous êtes donc monomaniaques."
"933","RT @julienacard: Bravo à @GilbertCollard qui a offert 10.000 euros pour la #ProtectionAnimale à Saint-Gilles #RéserveParlementaire https://…"
"934","<U+266B> Sylvain et les bifluorés - Le Ver de Terre"
"935","RT @Maude_Official: <U+2744><U+FE0F><U+2744><U+FE0F><U+2744><U+FE0F> Le temps est vraiment fou. <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>"
"936","Allume le <ed><U+00A0><U+00BD><ed><U+00B1><U+0080>"
"937","RT @jaizut: Imaginez on est 2016 et y a des gens qui pensent que le viol c pas grave et que...oh wait c la réalité"
"938","I suffit que Booba dise"" vivement l'été pourvu qu'il neige"" pour déréglé tt la météo nationale le temp i c Pa si i doit neiger ou soleiller"
"939","#Environnement - Economie. Désormais, le Japon gagne de l’argent en empruntant: Tokyo vient, pour la première ... https://t.co/eyDhbp4KGA"
"940","faut je vous explique le macdo le d'hier des grosses barres !"
"941","Mais les gens qui disent le viol est admis pour les gens qui s'habillent pas assez mais mdr j'ai hâte que vos enfants se fassent violer"
"942","RT @Infographic_ksa: Téhéran provoque le peuple ahwazien en violant leurs femmes et les torturer à mort.

#no2rohani 
#IranElections2016 ht…"
"943","RT @P93manu: Booba il a juste dit ""Vivement l'été pourvu qu'il neige"" il a déréglé le climat."
"944","Tirage au sort ce jeudi à 17h: Le tirage au sort de l'ordre des matches de la rencontre du 1er tour entre la F... https://t.co/Tb9aXGnZxV"
"945","RT @IRTSystemX: 10/03 <U+23F0> #SystemX16 Au programme : 1 keynote, 26 démonstrations et 4 workshops thématiques ! https://t.co/kJQihh687M https:/…"
"946","RT @P93manu: Booba il a juste dit ""Vivement l'été pourvu qu'il neige"" il a déréglé le climat."
"947","RT @AlexOTime: ""jamais 2 sans 3"" très drôle elle est OU la troisième semaine de vacances ??? Le troisième jour de week-end ??? Le troisième…"
"948","RT @Infographic_ksa: Téhéran provoque le peuple ahwazien en violant leurs femmes et les torturer à mort.

#no2rohani 
#IranElections2016 ht…"
"949","RT @Revonovic_: Le film il est incroyable beast of no nation <ed><U+00A0><U+00BC><ed><U+00B7><U+00AC><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>"
"950","@Sonia_Djz jpréfère le beau temps"
"951","@AloisFlrtArbvll j'ai faillit pleurer en le lisant... Je dois être trop sensible pour cette société <ed><U+00A0><U+00BD><ed><U+00B8><U+0096>"
"952","RT @ToilesHeroiques: #BatmanvSuperman : #QuiVaincra ? #Batman ou #Superman ? Pariez sur 'Le Combat du Siècle' ! https://t.co/spqrDscH9p htt…"
"953","RT @PrimeAerien: @viinsky360 On est du 05. Défi fait sur l'île de la Reunion d'où le beau temps mdr. https://t.co/Xs6UW76eXM"
"954","Combattre les algues bleues par le fer https://t.co/1IiUExl8FW @UAlberta https://t.co/Hh9gnjV27B"
"955","RT @laulau_lcq: en picardie il suffit d'une journée pour faire le tour des saisons"
"956","RT @claudepeze: C'est bien que la neige tombe tôt à Paris, ça laisse le temps à TF1 et France 2 de préparer un sujet de 20 minutes pour le …"
"957","RT @P93manu: Booba il a juste dit ""Vivement l'été pourvu qu'il neige"" il a déréglé le climat."
"958","RT @margotbtr: mdr je dis à Camille ""dis-toi que 87% des gens ont le bac"" elle me rep ""et si jsuis dans les 17% restants??"" ok déjà le bac …"
"959","RT @danaebessin29: Putain la vie le soleil ça fait du bien"
"960","RT @keymeesupafly: ""Les tenues incitent au viol c'est un fait"" quand on dit ""c'est un fait"" on invente pas le fait hein."
"961","RT @UneGarces: Je suis le genre de fille qui boude mais qui craque au bout de deux minutes.<ed><U+00A0><U+00BD><ed><U+00B8><U+0090>"
"962","Le prix des bouteilles sur ta table c le prix des impôt de maman"
"963","Là tout de suite j'ai un peu envie de me rouler en boule dans ma couette en tremblant. Heureusement que le fauve est là."
"964","@WillyTheKiid conseil du professeur ""chaque chose en son temps william, je ne crois pas que ce soit le moment d'utiliser ça…"""
"965","Christianisme et mémoires en Provence: LEOPOLD MANDIC : LE SAINT DE LA RECONCILIATION https://t.co/ndITNMHwwx"
"966","J'aime pas le temps qui est dehors"
"967","@HeartEreki48 Elles ont déjà eu 15 trophée c'est quasiment le maximum, alors dire qu'elles méritent plus c'est pas possible."
"968","RT @youngjey14: Si tu veux progresser au foot pck t'es bidon, tu va au Five point barre, y'a que la dedans que le niveau monte vite"
"969","#actus Projection débat d'un documentaire sur le poète Benjamin Péret https://t.co/Z505TKLPOn"
"970","RT @lemondefr: [Le goût de M] Lumière céleste https://t.co/NjX2EZYmOW https://t.co/cOcrUgGsc4"
"971","RT @cielement: ""ce que je voudrais sauver je le tuerai."""
"972","Tous les soirs y a des camions UPS et DHL garés devant le bureau. Chez UPS ils ont même leur uniforme marron caractéristique."
"973","RT @Yass_shkv: ""ignore le il reviendra"" mdrrrrrr wallah il s'en blc"
"974","RT @Ware2th: C'est le turfu dehors"
"975","RT @ThisisKiyemis: Donc demander si c'est la tenue ou le lieu le responsable, la question implicite c'est "" comment la fille aurait pu évit…"
"976","@MohosElSfenjos je te raconterais en privé tte facon des que je rentre chez moi ... On a toucher le fond <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>"
"977","RT @TuSerasBientot: Nouvelle nudes max de RT J'BALANCE LE BLAZE a 60 RT ET 200 FOLLOWERS @evadsmrt__ https://t.co/mv6VYIVKDr"
"978","https://t.co/NhApqgRkam AFP: Projet de réforme pénale: les députés dans le vif du sujet https://t.co/ra5WkKZRiv"
"979","Plus il grandit plus je suis fière de ce qu'il devient plus j'espère avoir un jour la chance de le voir sur scene <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> #JustinBieberAvecNRJ"
"980","RT @Footballogue: [#Transfert] Selon la Sexta, Neymar discuterait toujours avec le PSG. https://t.co/eqyORurz4n"
"981","L'avancée de l'ultralibéralisme passe par la déstructuration de la pensée chez le citoyen ordinaire qui a fait confiance à la démocratie."
"982","RT @VirginRadiofr: Le mondiale du tatouage débarque à Paris du 4 au 6 mars ! #Virginradio #Tatouage
https://t.co/i6h2FVpDpk"
"983","URGENT! Si des gens font le Dep pour le match #FCLOM le 12 Mars A 17H et qui passe vers Rennes ou qu'il on un moyen de ramassage en route !"
"984","@Mau_reenL Haha le 12 30 la découverte... :p @Jean_Spk @Teka_JM"
"985","Le Conseil de sécurité unanime pour alourdir les sanctions contre la Corée du Nord #Onu https://t.co/srSMojS3MN"
"986","RT @alexisdjs: le temps il a changé en même pas 10min"
"987","RT @IciClover: Quand tu reçois le message de la personne que tu veux https://t.co/TiIqezgEnp"
"988","RT @claudepeze: C'est bien que la neige tombe tôt à Paris, ça laisse le temps à TF1 et France 2 de préparer un sujet de 20 minutes pour le …"
"989","ptdr ma dissert je hurle ""la protection des tiers devant le juge du contrat"" j'ai envie de me tirer une balle"
"990","RT @Chouumaa: @JuniorTVine Nekfeu le 2 avril avec @Dorine_tndn et @coralievln30 <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>"
"991","RT @Alextrxm: ""Drake a l'air amoureux de Rihanna"" 

Drake il a l'air amoureux de tout le monde dés qu'il prend une photo <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/lOv…"
"992","RT @Jean_Vazel_: Une bonne grosse teuf au vallée cet été apres le bac hmmmm <ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+008C>"
"993","RT @Infographic_ksa: Téhéran provoque le peuple ahwazien en violant leurs femmes et les torturer à mort.

#no2rohani 
#IranElections2016 ht…"
"994","RT @_Le_Cancer: Le #Cancer reste toujours extrêmement fidèle à ses amis."
"995","@zzazzye   Pour les gosses voyez avec le Hamas au lieu de diffamer  @CrassusDT @INES_B_INES https://t.co/hR8kImtDX8"
"996","@joshuarpgzvh non jvoulais sur le surnaturel etc, c les deux autres meufs dmon groupe"
"997","RT @Infographic_ksa: Téhéran provoque le peuple ahwazien en violant leurs femmes et les torturer à mort.

#no2rohani 
#IranElections2016 ht…"
"998","RT @Boo__Zer: Y'a le prix d'un grec fils de chameaux algérien https://t.co/O8RuRrNyqc"
"999","@BowAdolorante @Sylth_ Et en PvM, avec le focus et les dégâts supp' du Terre/Feu, c'est vraiment sympa pour amplifier les dégâts des DPT"
"1000","@MamBa_DE_Yt Sauf que nous ça arrive tout le temps ici mdrrr"
