"","x"
"857","wouah mais j'en ai marre de cette ambiance de merde à la maison ça aurait été mon père tout le monde aurait accepter jsuis sur"
"858","RT @LCP: - @F_Philippot : @FHollande ""mérite les insultes"" du salon de l'Agriculture &gt;&gt; https://t.co/MYv4wFRx0Q #SIA2016 #QDI
https://t.co/…"
"859","Les gens en école de commerce ils sont grav trixma avec leur associations c bizarr"
"860","RT @tvanouvelles: Toponymie: Montréal veut davantage de noms de femmes - https://t.co/AvC3WEJcck https://t.co/0B8otRW3gl"
"861","Que de talents à #Hyeres ! Fière des 2 1ers ;) https://t.co/neMqDU1V5z"
"862","@happlack j'espère, avec un peu de chance Renée viendra nous voir"
"863","RT @pierrecharon: #NS2017 pour ceux qui se poseraient encore des questions<U+2753>il est en préchauffage avant de monter sur le ring <U+2757><U+FE0F><U+270C><U+FE0F> https://…"
"864","ça se dit ami mais ça laisse pas copier en ds de maths"
"865","UMS de LOUM jouera finalement les 16 de finale de la Coupe de la CAF. 
Deportivo de Mengomo qui l'avait éliminé est disqualifiée par la CAF."
"866","RT @Mel_Keo: 3ans est déjà grande supportrice de L'OL Léna a enfin rencontré son joueur préféré @LacazetteAlex @OL <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5> #TeamOL https://t.co/…"
"867","Je viens de rentrer"
"868","Je suis trop de bonne humeur<ed><U+00A0><U+00BD><ed><U+00B2><U+0098><ed><U+00A0><U+00BD><ed><U+00B2><U+0098>"
"869","Mon neveu de 9ans ma dit : je t'esi pas dit tata mais j'ai quelqu'un .. du coup je lui dit de quoi tu as quelqu'un il me dit bh oui j'ai"
"870","RT @TaZeN_PWL: <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> CONCOURS <ed><U+00A0><U+00BC><ed><U+00BE><U+0081>

Tente de gagner un Minecraft Premium ! <ed><U+00A0><U+00BC><ed><U+00BE><U+0081><ed><U+00A0><U+00BC><ed><U+00BE><U+0088>

Pour cela : #RT + #FOLLOW @TaZeN_PWL &amp; @Nozzen_PWL <ed><U+00A0><U+00BD><ed><U+00B4><U+0081><U+2705>

FIN : 200 #R…"
"871","RT @Jessica_Mqrs: @mmarina1505 @inesbsl grosse bite dans la chatte de smic , coup d'pied retourne dans le groin"
"872","RT @ilyesdjadeloff: Mdrr mon père il a pris mon téléphone il a envoyé ""jtm bb"" à toutes les meufs de mon répertoire , il a 55 ans i cherche…"
"873","RT @caen_city: Comment est-ce possible d'avoir du soleil, du vent, de la pluie et de la grêle dans la même journée ?"
"874","Sultan - Sois fier de c'que t'es https://t.co/bA4varDzzE"
"875","Migrants, agriculture, Brexit : diabolique, l’Europe éclate et persévère ! https://t.co/QCVS54Ggo8"
"876","Le premier qui raconte les épisodes de GA de ce soir je le bloque"
"877","fin dsmaine l'envie de viande  pour qul'estomac nous laisse tranquille sfait percevoir  donc jreprends les cotes de porc la smain  d'après"
"878","J'ai 4 médocs à prendre chaque jour et mettre de la crème sur ma hanche matin midi et soir :("
"879","RT @DaSilvaCarlos91: Quand on a échoué contre le chômage pendant 10 ans, on ne donne pas de leçons. @NicolasSarkozy irresponsable et irresp…"
"880","@SCARFAYS75 7 c'est pas 3 espèce de sombre perdant <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>"
"881","RT @winnerslut: JRESTE PAS DANS UN SQUAD OU ON ME DIT LES SUSHIS CEST MEILLEURS QUE LE KEBAB BANDE DE GROSSES MALADE"
"882","La video du mec qui caresse les mains sur  l'escalator la j'espère elle va etre retirer de YouTube les gens rendent fou avec"
"883","@SH_HL_ @LuciferM666 Bah justement.. c'était de l'espionnage.. et c'est pour ça que le commanditaire c'est masqué.."
"884","@Skeletronic_ @MrAlekss_ euh toi tu sors des tweets de leur contexte tous les jours...."
"885","RT @postbadcutee: Je veux juste protéger ma Mere de tout , protéger son sourire <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>"
"886","RT @aimeaile: Treemap extrême et coms à tous niveaux : le budget de g0v à Taïwan fixe la barre très haut.  @audreyt à #PDFFrance https://t.…"
"887","La vidéo de Joël j'en peux plus <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
"888","J'aime une vidéo @YouTube de @themryeups - Bigflo &amp; Oli - Ajourd'hui [PARODIE] https://t.co/R6PChdNPsN"
"889","@maxwizard15 non c'est bon plus personne répond à cause de toi. T'es un contre succès je te calcule plus dès maintenant"
"890","google a mes enregistrements de recherche vocal depuis 2013 jusqu'à maintenant !!!!"
"891","Le frère de Sylvester Stallone très énervé après la cérémonie des Oscars - 01/03/2016 - ladepeche.fr https://t.co/rlf2GP8rR5"
"892","RT @Thxbault_: les sites de streaming c abusé tu bouges a peine ta souris ya 30 fenêtre de pub ki s'ouvrent te demandant si tu vx rencontre…"
"893","En faisant ça, le père risque également de mourir, et ça fera réarmer leur communauté.
Ils ne servent personne à... https://t.co/yqUY8zMKRi"
"894","J'ai l'impression de perdre des gens un petit peu plus chaque jour. Je pensais juste pas que tu ferais partie de ces personnes là"
"895","RT @SharonHmr: ""on est sûr de réussir quand on ne montre pas ses faiblesses"""
"896","RT @caen_city: Comment est-ce possible d'avoir du soleil, du vent, de la pluie et de la grêle dans la même journée ?"
"897","@54Lilly @mediapart Mais y en a marre de ce manège! !<ed><U+00A0><U+00BD><ed><U+00B8><U+00A4><ed><U+00A0><U+00BD><ed><U+00B8><U+00A4><ed><U+00A0><U+00BD><ed><U+00B8><U+00A4>"
"898","RT @Vraitwits: Admets le, tu es tombée amoureuse de lui alors que tu disais que cela n’arriverait jamais."
"899","RT @nanoudu95izi: https://t.co/RCBlh3ytjZ Pas de contour pas de Tissages <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
"900","RT @LeVraiHoroscope: Fait peu connu sur le #Poissons : il sait se rendre discret lors de situations tendues, il peut ainsi s'échapper tranq…"
"901","RT @franceinter: Fawzia Zouari: ""Est-ce que le fait de critiquer l'islam vaut l'accusation d'islamophobie ?"" https://t.co/mpsWfGj2mq https:…"
"902","RT Dépistage d'avant-match: attention au lancer coup de poing. CanadiensMTL: Dépistage d'avant-match: attention au… https://t.co/bLAo4zqoLL"
"903","@LazyGone1 @Elisa_asil3 elle ne dort pas et mes copines de l'asso de parents d'élèves arrivent ds 15min pr reunion. Je le sens mal."
"904","La vie de gogo c gagner des billeyyyy<ed><U+00A0><U+00BD><ed><U+00B2><U+00B8><ed><U+00A0><U+00BD><ed><U+00B2><U+00B8><ed><U+00A0><U+00BD><ed><U+00B2><U+00B8>"
"905","RT @pierrecharon: #NS2017 pour ceux qui se poseraient encore des questions<U+2753>il est en préchauffage avant de monter sur le ring <U+2757><U+FE0F><U+270C><U+FE0F> https://…"
"906","Rien mieux pour ta santé et la planète que de se déplacer en ville en vélo! Guide de mise en route après hiver: https://t.co/SBJGuYU3ub"
"907","Mr LIDL ne soyez plus complice du massacre palestinien arreter de commercialiser avec cet état sionniste #LidlAimeLApartheid"
"908","@ClementIsBack bien, j'avais besoin d'un petit boost de popularité"
"909","RT @orondet: twitter, j'ai trouvé l'iphone de Sylvie, qui a voyagé hier de Toulouse à Paris et je veux lui rendre, si tu la connais tu me d…"
"910","Temps-mort de l'usom après 13 min de jeu, @usombasket 18 - 32 @BourgesBasket"
"911","les gens qui sur les réseaux sociaux passe pr des gens bien alors qu'en vrai c des gros fdp, faut arrêtez de ce donnez un genre à un moment"
"912","RT @Footballogue: [#Décla<ed><U+00A0><U+00BD><ed><U+00B2><U+00AC>] Mahrez : ""Je ne connaissais pas Leicester. Je croyais que c'était un club de Rugby !"" https://t.co/29GN3Vm3kQ"
"913","Eh mais les haïtiens respectent R leur président c'est un ancien chanteur de zouk wsh comment ?"
"914","Go Follow @MostSexxyGirls pour des photo de femme sexy ! <ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B8><U+008F> https://t.co/qTNp51WZwX"
"915","Lorsque tu t'embrouilles avec ta femme, pense à tout ce que vous avez vécu, ça serait bête de tout abandonner du jour au lendemain..."
"916","Marre de ces Hyung qui m'aiment pas là"
"917","RT @zainabziti: Seul les vrais connaissent tout le dialogue des boys au début de BSE mdrrrrrr #teenpopnrjhits"
"918","RT @Rowlfg: La nounou qui a décapité un fillette de 4 ans à Moscou a crié #Wlallahoukabar conclusion : c'est une déséquilibrée ! https://t.…"
"919","... Je viens de pleurer en écoutan une musique des super junior
de coréens dont je me branle
svp"
"920","Pas de personnalité pas de personnalité"
"921","« cque j'aime le plus chez toi c'est ton sourire, il donne envie de sourire » <ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>"
"922","Je suis contente d'avoir repris TW la fin de la saison est cool pour le moment!!"
"923","J'aime trop la voix de Jesy dans Little Me c'est ouf #SpecialeLittleMixNRJHits"
"924","ITW de @SoubranneC : la Fondation Entreprendre et @AXAFrance un partenariat en faveur des entreprises de croissance https://t.co/H6H3oG93Ri"
"925","<ed><U+00A0><U+00BD><ed><U+00B4><U+00B4>Violées, agressées, abusées... Le chemin de croix des victimes au commissariat (via @metronews) https://t.co/W7BaOSTy8X"
"926","RT @80zekin: Le moment le plus triste de toute ma vie wlh https://t.co/5mRqjxakAY"
"927","RT @ilyesdjadeloff: Mdrr mon père il a pris mon téléphone il a envoyé ""jtm bb"" à toutes les meufs de mon répertoire , il a 55 ans i cherche…"
"928","RT @Spartitude: Nous sous-estimons souvent le pouvoir d’un sourire , d’un mot gentil , d’un compliment sincère ; ils ont tous le pouvoir de…"
"929","RT @ISLAMOO_92: MA #PP &gt; TOUTE LES PP DE TWITTER https://t.co/I5L6nu09XL"
"930","On va sortir au plus proche de la maison"
"931","RT @sarahbrgm: j'ai hâte de le revoir"
"932","RT @xmy_dark_liesx: je suis la seule à être morte de rire limite je m'allonge par terre tellement je ris quand qlq m'annonce qu'il a rompu …"
"933","mais les scans de one piece ils sortent quel jour"
"934","Voor de labradoodle met passie: Renault Mégane Estate https://t.co/5YJBzRP4CG https://t.co/cCS0DqOZJ4"
"935","UBS France mise en examen pour subornation de témoin https://t.co/Yz5T5NmMB6 #economie"
"936","Lannion. Pas de grève des chauffeurs de bus https://t.co/ZwmlpZaZF5 #lannion"
"937","RT @Sansdieux: Quand un pays tombe sous l'emprise d'une religion, ça mène à des horreurs...
https://t.co/yusmMXEbP4"
"938","https://t.co/q1Bl0jPa0q
MBCreations Site Web
Une créations de site internet moins cher rapide et sécurise https://t.co/if4lODiAdZ"
"939","RT @LookingForDepp: De toute façon les vrais c'est ceux qui ont vécu la chute de Megaupload"
"940","@djazvira @Dmscio_ hehe :p ecoute tt ces episode de dexter ne mont ps servi a rien"
"941","RT @ilymaybe: «T'es de fou la cause de mon sourire»"
"942","RT @lemondefr: La SNCF va indemniser les voyageurs privés de trains en Nord-Pas-de-Calais-Picardie https://t.co/CKET68HJv4 https://t.co/xZC…"
"943","RT @Fab_V_: @_DREAM47_ non ça ne sera pas moi cette année dsl... Mon emploi du tps ne me permet pas de faire la tournée cette année malheur…"
"944","@BrutusPrimus avec ce type-là, il faut avoir constamment le Vogalène à portée de main <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1> @laurentwauquiez"
"945","RT @CarlaDlmn: T'es en salle 323, il est 8h01 et là, le prof te dit d'aller chercher un billet de retard  https://t.co/CG8fZehkIA"
"946","Cette année encore, je fais partie du jury de Quais du polar section nouvelles. Cette année encore mes yeux saignent."
"947","Dans mon snap que ils parlaient de la neige wsh"
"948","RT @thabestvines: Le plus gros coup de pute https://t.co/8HXos1IHpZ"
"949",""" L'insoumission c'est refuser de se soumettre à ceux dont on n'a pas pu délibérer le fait de se soumettre ou non."" #Nantes #JLM2017"
"950","oh non la creme solaire a pas suffit, j'ai des gros coups de soleil avec les marques blanches bien dégueus de ski <ed><U+00A0><U+00BD><ed><U+00B8><U+00AB><ed><U+00A0><U+00BD><ed><U+00B8><U+00AB><ed><U+00A0><U+00BD><ed><U+00B8><U+00AB><ed><U+00A0><U+00BD><ed><U+00B8><U+00AB><ed><U+00A0><U+00BD><ed><U+00B8><U+00AB>"
"951","En Turquie, le journaliste Can Dündar veut faire de son propre procès celui « des crimes de l’Etat » https://t.co/Ka7Y1IrTlX"
"952","SPEED ART | LOGO | DarkBlood: https://t.co/W83HrcP2g2 a través de @YouTube"
"953","RT @NiggazStruggles: ptdrrr qui se rappelle de lui ? https://t.co/44dyDLd5Hv"
"954","Ce gros déchet de Rafinha a touché plus de ballons que Thiago ça me dégoûte"
"955","Vous avez 15 minutes de libres aujourd'hui? Prenez-les pour écouter cette entrevue! :) https://t.co/62HWDAZHwf"
"956","@joy_inyourmind Je viens de regarder les deux suivants et ils font 50min chacun"
"957","RT @afpfr: Turquie : près de 2.000 plaintes pour injure contre le président Erdogan examinées par la justice https://t.co/2bMF9mUJV2 #AFP"
"958","quelqu'un SAIT qui est le mec à droite ???? impossible de trouver mais sa tronche me dit trop quelque chose #lrt"
"959","LE DERNIER ÉPISODE DE TEEN WOLF IL EST TROP BIEN"
"960","@melissageisha Nan yavai pas de blague"
"961","RT @FrenchFCB: Enrique :""On entre dans le moment le plus important de la saison"""
"962","en + jrentre jsuis tremper et j'ai pas de musique, ma vie c de la merde<ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>"
"963","RT @Luxe_JeanMarie: Je voudrais tellement retourner en arrière pour pouvoir éviter toute sorte de connerie que j'ai faite."
"964","@BasedAniki Bah je suis pas quelqu'un de très intéressant mais c'est vrai qu'on me haïs un peut trop"
"965","J'att tjr le jour où je pourrai regarder le profil de koteshi sans voir aucune faute"
"966","RT + Follow nous et @wilkloley95 + RT les liens dans le tweet épinglé pour tenter de gagner un dm avec Jack Gilinsky.

<ed><U+00A0><U+00BD><ed><U+00B4><U+00B4> 20 minutes <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4>"
"967","Très belle vidéo de @Benzaie_tgwtg sur mon #LastRT Il fait véhiculer tant de choses sans rien dire"
"968","Les petites recherches de persos pour un projet qui se commence tout doucement <U+2728> https://t.co/lfiYMw5Jmp"
"969","RT @Myriam_Edo: Mon prof de français nous dit toujours que le Bac n'a pas besoin des gens intelligents mais des gens courageux. Et c'est vr…"
"970","RT @civigaz42: La deuxième promotion de volontaires #civigaz en formation à #Alec42 ! #faceloire #saintetienne https://t.co/5W2jTOue3P"
"971","RT @TPMPofficiel: ""Il est arrivé tôt @Mokhtar_TPMPOFF ! J'ai envie de dire que c'est plutôt Mokhtot !"" <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #TPMP https://t.co/sHUIgDuatQ"
"972","RT @ChdOrnellas: Aylan était partout, l'enfant de Moscou nulle part.

L'""humanisme"" a donc une échelle de valeur des vies humaines, selon l…"
"973","RT @HumourPourFemme: C'est de pire en pire https://t.co/EIJFQKD5jP"
"974","Nouveaux panneaux par @self_signa  aux portes de la Bretagne !l https://t.co/E2cl03vO7i"
"975","RT @niallftmcdo_: OMG UNE PHOTO DE NIALL PTN https://t.co/qSB7qyn4iJ"
"976","RT @caen_city: Comment est-ce possible d'avoir du soleil, du vent, de la pluie et de la grêle dans la même journée ?"
"977","RT @moiniais: les oreilles décollées ça reste le truc le plus beau de ts les temps qd mm"
"978","RT @Henrirejaune: Elle a fini dans ma tête. Mais ça va. Je sors de l'hôpital dans 15 jours https://t.co/qZYnhhp0Yh"
"979","RT @OlivierRazemon: Document @IfopOpinion: un village équipé de services et commerces vote moins pour le FN. https://t.co/AwvpSQSOG8 https:…"
"980","RT @bleusavoie: Centrale nucléaire du Bugey (Ain), le canton de Genève porte plainte contre X pr pollution https://t.co/v0Vnc2ISue https://…"
"981","RT @LenteAgonie: C'est sûrement ça la pire chose qui peut arriver; cette envie de se fuir soi-même. Cette envie de se perdre et de ne pas v…"
"982","RT @hearthstone_fr: Surprenez vos ennemis, avec le dos de carte Lardeur, que vous pouvez remportez en mars ! https://t.co/opjq1CAzDf"
"983","RT @LenteAgonie: C'est sûrement ça la pire chose qui peut arriver; cette envie de se fuir soi-même. Cette envie de se perdre et de ne pas v…"
"984","@ROKY_ZART allez au bout de votre ""pensée """
"985","RT @Ultimo_Diez: ""J'ai vécu à Lyon les plus belles années de ma carrière"". Des adieux en deux temps, sous une grosse émotion. https://t.co/…"
"986","RT @moreauchevrolet: On attend la confirmation de Hollande #bulletindesante https://t.co/I6jytz91Rx"
"987","RT @Cha_Mention: J'ai envie de m'enfuir loin, très très très très très très très loin"
"988","#PrayingMantisOrigami de Robert.JLang 
Je termine quelque finition <ed><U+00AE><U+00B8><ed><U+00BD><U+0083> 
Quel couleur vous voulez que je le peint... https://t.co/2hcKylhlai"
"989","Le frère de Justin Trudeau s’implique pour Mohamed Harkat https://t.co/Myp5dLscM3"
"990","RT @YvVilagines: Les start-up du #cannabis lèvent 200 millions de dollars #entrepreneur https://t.co/7FHk3Ju6LN via @EchosBusiness"
"991","Les locaux de la prépa paces collés au magasin des pompes funèbres = message subliminal"
"992","Demain je vais en cours pour une heure de maths qui est de 8 à 9...j'ai envie de mourrir"
"993","RT @najatvb: À la rentrée 2017, 1000 postes d'enseignants en lycéens pro. seront créés et dédiés à 500 formations aux métiers de demain. #3…"
"994","RT @FrooKzy: <ed><U+00A0><U+00BC><ed><U+00BE><U+0081>#CONCOURS<ed><U+00A0><U+00BC><ed><U+00BE><U+0081>

<ed><U+00A0><U+00BC><ed><U+00BE><U+0089> GAGNE TON #FARCRY #PRIMAL SUR LA PLATEFORME DE TON CHOIX<ed><U+00A0><U+00BC><ed><U+00BE><U+0089>

<ed><U+00A0><U+00BC><ed><U+00BE><U+008A> #RT ET FOLLOW @FrooKzy <ed><U+00A0><U+00BC><ed><U+00BE><U+008A>

<U+2734> FIN 04/03<U+2734> https://t.c…"
"995","Rappel de casse-têtes pour enfants - #rappel https://t.co/5jP2rtCKse"
"996","RT @FlorentinV11: En cours tu peux mourir de froid t'aura toujours un prof qui te dira "" enlève ton blouson c'est irrespectueux"" en gros tu…"
"997","mais il y a de l'orage ????!!"
"998","@potaloups @Downvolt En vrai c'est peut être a cause de la Wii U"
"999","@Sycarox @Cleclent 
« Est-ce que je remarque une délicate larme perler au coin de votre œil ? »"
"1000","super vidéo de l'aperçu de Chiral Café 2 
https://t.co/jfmppmvQ2E
https://t.co/kgJMbEws2p"
